flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
2403,4.2,234,192,42,0.73792393747885,0,445
2404,3.88,246,213,33,0.9254515922785331,0,332
2405,4.89,180,157,23,0.05862955909861545,0,271
2406,2.7,300,283,17,0.011556281014185599,0,299
2407,1.37,50,39,11,0.6991388297007991,0,50
2408,7.57,107,85,22,0.2792874957941657,0,173
2409,2.31,173,150,23,0.33407889553381753,0,193
2410,2.39,215,176,39,0.5468020259145122,0,256
2411,7.25,64,50,14,0.10241312312679851,1,126
2412,4.44,211,155,56,0.6426944165480497,0,385
2413,1.13,238,186,52,0.3251474462311502,0,209
2414,2.04,212,176,36,0.6327151243009916,0,260
2415,3.65,113,111,2,0.8340069130733858,0,150
2416,5.79,290,264,26,0.17111133333742967,0,459
2417,2.6,74,71,3,0.9308730929145203,0,101
2418,6.81,73,65,8,0.5306881410624438,1,164
2419,4.9,61,43,18,0.9229277651739684,0,121
2420,11.0,67,65,2,0.20773008220177813,1,185
2421,5.93,64,50,14,0.6045626646042376,1,145
2422,1.93,285,242,43,0.4038871173236047,0,260
2423,4.42,257,232,25,0.7742221911560132,0,499
2424,9.72,76,70,6,0.6059089432132964,1,233
2425,3.99,121,86,35,0.49451545695831844,1,176
2426,3.97,109,82,27,0.9129854064310087,0,145
2427,1.12,223,198,25,0.3771170641716802,0,202
2428,1.23,266,223,43,0.2199802048981815,0,226
2429,7.35,194,171,23,0.6081011868520917,1,444
2430,3.09,142,131,11,0.6240284371728138,0,176
2431,6.92,102,82,20,0.4390946215718754,0,175
2432,8.42,57,49,8,0.4866100436893823,1,168
2433,4.18,128,92,36,0.9595534142998999,0,258
2434,3.86,76,70,6,0.7326856913968013,0,97
2435,4.48,223,223,0,0.110601751482577,0,349
2436,3.36,99,85,14,0.21213007087061098,1,135
2437,7.25,293,292,1,0.975576634435559,0,611
2438,7.99,248,194,54,0.7264655537935313,0,468
2439,2.27,180,126,54,0.9150451261446532,0,238
2440,1.84,142,142,0,0.30386146398872205,0,127
2441,2.01,241,173,68,0.7418668600865923,0,302
2442,5.63,221,195,26,0.7140027085235114,0,420
2443,5.63,230,185,45,0.2946899854393751,0,376
2444,10.63,73,73,0,0.5508163254507054,1,222
2445,9.77,109,96,13,0.6274151112702953,1,334
2446,4.15,171,134,37,0.48113181082746503,0,298
2447,5.29,180,155,25,0.8271787066580127,0,354
2448,5.82,197,150,47,0.8328690417979895,0,383
2449,7.61,95,72,23,0.8506005483015567,1,229
2450,4.33,64,62,2,0.8034235690981628,0,126
2451,5.52,202,195,7,0.4880834771971446,0,361
2452,4.9,271,237,34,0.3814382981490072,0,461
2453,5.51,255,186,69,0.8313762837143706,0,494
2454,5.29,248,230,18,0.49020145855626684,0,441
2455,6.03,66,58,8,0.24637139862798185,0,107
2456,5.5,175,143,32,0.5073435323222163,0,309
2457,4.64,285,230,55,0.14184982191924211,0,439
2458,5.77,133,97,36,0.6916294905987989,0,247
2459,4.15,277,261,16,0.33592128162390633,0,468
2460,2.69,58,49,9,0.2606587984474543,0,63
2461,1.01,215,202,13,0.956508746234745,0,236
2462,4.92,225,215,10,0.7768809957583076,0,440
2463,5.13,298,281,17,0.7870695027239316,0,584
2464,7.8,237,203,34,0.6237219692791834,0,437
2465,3.53,112,92,20,0.8391728105102971,0,147
2466,3.76,263,254,9,0.7591624811633813,0,342
2467,2.41,295,234,61,0.5987737041336165,0,357
2468,3.63,294,207,87,0.9611244018517173,1,482
2469,6.41,166,134,32,0.19159494968442303,0,261
2470,2.75,179,134,45,0.943379718994751,0,240
2471,5.26,137,122,15,0.40143816199886495,0,235
2472,5.81,121,112,9,0.5283989834014866,0,218
2473,4.3,188,145,43,0.12273931954430894,0,286
2474,7.13,113,113,0,0.5401074389217909,0,206
2475,4.11,254,182,72,0.6112067518581934,0,458
2476,2.99,258,191,67,0.997701541808524,0,351
2477,7.27,121,121,0,0.9751924110715265,0,252
2478,10.75,70,61,9,0.9663972918742872,1,233
2479,4.48,67,64,3,0.34838806010205736,1,144
2480,1.18,271,255,16,0.9912664987450435,0,301
2481,1.63,113,86,27,0.45547815159511085,0,104
2482,3.01,131,98,33,0.8518362587619005,0,171
2483,7.81,159,130,29,0.216319969018972,0,253
2484,4.91,288,247,41,0.5058331796566023,0,510
2485,3.61,144,103,41,0.9660120961276054,0,193
2486,7.22,215,200,15,0.9470313969234275,0,441
2487,4.17,81,76,5,0.6837348778214267,0,154
2488,3.21,60,44,16,0.7978143225530598,0,77
2489,7.59,94,77,17,0.1764266966024014,0,147
2490,10.65,266,193,73,0.7216585494841574,1,823
2491,6.91,82,79,3,0.6180508083353723,0,153
2492,4.59,151,120,31,0.09155173575124609,0,228
2493,6.53,218,218,0,0.11315900658967626,0,342
2494,2.26,185,176,9,0.10844361775126188,0,192
2495,5.01,60,50,10,0.7243569348298357,0,114
2496,7.89,263,243,20,0.14171520824757244,0,412
2497,3.04,228,173,55,0.46773227111447047,0,262
2498,6.56,137,101,36,0.35698180587775774,0,227
2499,4.43,90,67,23,0.5505041407702178,0,160
2500,1.28,194,168,26,0.7064764872194028,0,196
2501,6.34,125,108,17,0.684722537221332,0,235
2502,2.18,170,141,29,0.5155199159143766,0,201
2503,5.42,95,82,13,0.4643348736103855,0,166
2504,1.6,209,182,27,0.3978155951222587,0,191
2505,11.52,256,222,34,0.8619099483043794,1,832
2506,3.04,129,90,39,0.330851804872645,0,140
2507,2.59,103,81,22,0.25936582116749485,0,110
2508,1.9,135,109,26,0.7433154936552713,0,137
2509,11.51,141,105,36,0.35976346169672646,1,396
2510,9.41,197,192,5,0.8469985997572684,1,644
2511,6.19,210,195,15,0.32788871863714475,0,353
2512,4.5,251,224,27,0.7019448245745882,0,476
2513,4.32,217,162,55,0.045109006285336095,0,319
2514,1.77,209,170,39,0.38556288011032,0,188
2515,4.92,291,283,8,0.3432301749675515,0,495
2516,2.73,146,127,19,0.8166787392759234,0,191
2517,7.84,51,48,3,0.9670554032283101,0,105
2518,6.58,274,268,6,0.4608812766929614,0,485
2519,6.72,82,65,17,0.8248362771537581,1,197
2520,2.06,282,232,50,0.6996947009573651,0,353
2521,6.5,254,199,55,0.9673859876636932,0,516
2522,1.85,207,186,21,0.8111085143428247,0,217
2523,4.7,210,152,58,0.07747806596373052,1,406
2524,4.9,126,92,34,0.7132817223822362,1,292
2525,4.9,165,157,8,0.5354997154223736,0,299
2526,6.51,203,166,37,0.016436057932327164,0,298
2527,5.83,199,156,43,0.2513129587254437,1,408
2528,1.59,152,118,34,0.921755245026893,0,162
2529,4.25,243,212,31,0.9260613727867529,0,493
2530,6.24,215,177,38,0.7988504602006344,0,417
2531,2.55,152,123,29,0.9817796032779894,0,207
2532,2.54,139,124,15,0.8065452246242049,0,182
2533,11.53,223,206,17,0.010204187285245192,1,577
2534,7.68,171,145,26,0.2878343403015118,0,280
2535,7.93,291,234,57,0.030624182237762865,0,429
2536,6.65,192,180,12,0.09410796873755944,0,296
2537,2.32,275,200,75,0.21884081695077606,0,288
2538,2.48,155,147,8,0.5035585463255224,0,185
2539,3.38,168,148,20,0.8475320034620177,0,222
2540,3.23,221,221,0,0.861966756157108,0,297
2541,7.7,98,81,17,0.6162018585572965,0,179
2542,6.52,153,140,13,0.928175939066235,0,312
2543,6.07,252,242,10,0.5000623265902081,0,451
2544,4.67,110,102,8,0.8890360441332016,1,271
2545,7.37,244,177,67,0.4540652563320121,0,417
2546,6.8,172,125,47,0.2772250074218823,0,276
2547,2.15,183,143,40,0.9164129181004277,0,244
2548,7.1,58,55,3,0.3879350756788693,0,100
2549,2.91,55,44,11,0.5034041088444616,0,64
2550,1.57,122,114,8,0.3288606325306772,0,109
2551,5.6,152,150,2,0.6628376002907298,0,288
2552,5.58,272,202,70,0.9950312250060355,0,555
2553,1.66,209,150,59,0.025513548864769642,0,162
2554,3.23,90,86,4,0.8998480060071015,0,122
2555,7.95,163,133,30,0.003926056989265403,0,238
2556,5.75,253,242,11,0.3642278811462111,0,432
2557,6.11,57,48,9,0.1686068062895143,0,89
2558,2.49,121,95,26,0.7573417806725513,0,154
2559,1.55,227,212,15,0.05061084075717348,0,183
2560,2.94,141,108,33,0.5534849535843279,0,167
2561,2.74,111,95,16,0.29492613384531263,0,122
2562,2.64,133,127,6,0.13367024886470213,0,139
2563,4.73,111,102,9,0.7718182121026408,1,266
2564,8.17,160,157,3,0.2174168342552567,1,443
2565,3.3,300,223,77,0.2236752120549389,0,315
2566,6.74,176,176,0,0.275076785137923,0,293
2567,2.29,56,51,5,0.5867667638280274,0,68
2568,4.25,252,219,33,0.6596659316907483,0,470
2569,1.1,133,116,17,0.017602523701344963,0,105
2570,4.37,257,243,14,0.2418696361137903,0,420
2571,1.39,181,176,5,0.43097084250528284,0,169
2572,11.8,183,170,13,0.33197695216123313,1,521
2573,6.53,107,95,12,0.884170658510886,0,215
2574,7.41,71,71,0,0.7877087308864188,1,172
2575,1.61,203,197,6,0.6258902155388275,0,202
2576,5.15,176,176,0,0.33804241599703977,0,300
2577,6.31,52,47,5,0.7006723448461598,0,99
2578,2.34,176,150,26,0.8436380128457944,0,231
2579,4.98,90,89,1,0.5948303773589867,0,167
2580,6.7,237,224,13,0.7844614668933791,0,464
2581,6.38,155,140,15,0.7491049613997478,0,299
2582,6.62,63,62,1,0.5717373111603222,0,116
2583,10.91,252,203,49,0.31218321682151096,1,703
2584,7.56,259,232,27,0.7457821580012718,0,498
2585,6.65,295,254,41,0.20679636635760645,1,603
2586,4.98,61,46,15,0.7794883464715338,0,117
2587,6.53,136,120,16,0.804546692142533,0,266
2588,5.88,61,44,17,0.8221448795703731,0,118
2589,7.97,190,166,24,0.4729159709784576,0,334
2590,3.12,74,53,21,0.19248076777042167,1,99
2591,3.49,94,72,22,0.09972360006606873,0,94
2592,2.97,292,283,9,0.7433612504879242,0,377
2593,2.84,171,156,15,0.8862613845298132,0,229
2594,2.56,196,149,47,0.6508383588369067,0,240
2595,5.96,104,94,10,0.1441600603883696,0,163
2596,1.59,287,253,34,0.934896448517574,0,311
2597,6.19,149,125,24,0.9891020145393196,0,307
2598,5.85,222,170,52,0.43337860993492194,0,379
2599,5.26,185,156,29,0.5948252892737712,1,420
2600,2.77,270,223,47,0.7772285200016578,0,347
2601,5.4,168,161,7,0.7363897900500447,0,325
2602,6.34,102,84,18,0.9677871919334492,0,208
2603,7.14,232,216,16,0.11488309107878891,0,360
2604,6.96,81,78,3,0.5807248661428057,0,149
2605,7.75,100,91,9,0.6919314196730921,0,189
2606,5.07,93,85,8,0.89009842418767,0,187
2607,7.36,131,116,15,0.8741096277181507,0,262
2608,6.66,247,196,51,0.97799979356129,0,504
2609,7.26,195,176,19,0.512078453937679,0,348
2610,1.08,260,246,14,0.8307608668132266,0,275
2611,7.76,199,144,55,0.4272817081273277,0,337
2612,7.26,86,82,4,0.42231387785603225,1,189
2613,6.59,145,123,22,0.253348364472859,0,235
2614,4.14,105,95,10,0.8182372870192298,1,254
2615,3.77,154,138,16,0.9858151058135156,0,212
2616,2.9,108,104,4,0.2563417283472579,0,118
2617,3.04,180,137,43,0.05613158802107232,0,178
2618,1.86,205,185,20,0.8155424374190073,0,215
2619,6.64,251,192,59,0.6202300525347562,0,457
2620,1.06,292,290,2,0.9596988005510044,0,323
2621,5.81,84,72,12,0.25223921907695224,1,174
2622,2.22,238,186,52,0.07102765800128108,0,237
2623,5.12,142,137,5,0.49244226086650156,0,254
2624,2.78,231,183,48,0.08546602296514749,0,232
2625,2.81,240,212,28,0.26179000110270745,0,261
2626,4.42,256,222,34,0.12597786081916829,0,396
2627,5.57,146,119,27,0.2241321796600787,0,233
2628,1.85,184,151,33,0.10614465282139185,0,149
2629,2.23,125,93,32,0.9539059994272854,0,168
2630,5.22,98,85,13,0.2785627134497355,1,205
2631,7.82,143,119,24,0.44389758599256546,0,247
2632,3.78,262,188,74,0.8986118076342223,0,345
2633,8.39,208,171,37,0.6773215879614743,1,642
2634,2.69,235,172,63,0.6180374805617743,0,284
2635,4.43,238,222,16,0.7055631903608371,0,454
2636,1.52,73,71,2,0.8288222571053818,0,78
2637,1.24,197,162,35,0.8776692678517609,0,209
2638,4.28,86,67,19,0.6426396706650265,0,158
2639,3.79,53,52,1,0.8900072746940577,0,72
2640,1.96,269,232,37,0.5353975274254769,0,257
2641,5.81,157,121,36,0.2772908562684234,0,254
2642,7.95,175,170,5,0.8800767088838444,0,354
2643,6.56,69,67,2,0.5414728274130871,1,157
2644,5.37,237,181,56,0.9061375875672343,0,472
2645,7.74,201,167,34,0.04016781395058122,0,299
2646,6.82,99,77,22,0.39751575154123553,0,167
2647,7.17,226,223,3,0.9478050183624682,1,569
2648,6.16,228,183,45,0.24965009275830274,0,366
2649,1.9,145,141,4,0.9415362460384926,0,159
2650,7.61,154,112,42,0.9539024611292499,1,379
2651,2.95,213,186,27,0.882142314225861,0,284
2652,4.45,299,214,85,0.5636680450932987,1,665
2653,3.98,166,160,6,0.6469394490806385,0,208
2654,1.92,147,112,35,0.8696169984498692,0,154
2655,9.29,277,206,71,0.7758970823891844,1,871
2656,4.19,115,81,34,0.6300938494554116,0,208
2657,4.72,128,128,0,0.9822594078707026,0,267
2658,2.02,211,149,62,0.6856766363336941,0,260
2659,4.26,213,172,41,0.9754819924477611,1,531
2660,5.08,55,55,0,0.057388474607090734,0,84
2661,7.9,88,77,11,0.13896037074221246,0,137
2662,1.67,219,187,32,0.4514588460004906,0,203
2663,3.0,292,265,27,0.3848794608843151,0,333
2664,7.09,164,114,50,0.7827348413570278,0,312
2665,1.51,235,188,47,0.16061402646920375,0,194
2666,7.13,295,250,45,0.9760951791114886,0,605
2667,4.67,174,169,5,0.315065875260914,0,293
2668,3.86,61,52,9,0.4289237077401594,0,70
2669,3.17,180,158,22,0.2747450324400229,0,196
2670,5.67,286,215,71,0.5793636173265473,1,641
2671,5.75,67,47,20,0.058628700422583946,1,129
2672,7.19,89,80,9,0.1496775055704488,0,139
2673,6.07,70,67,3,0.7457977034187242,0,136
2674,5.69,192,158,34,0.1865005834048039,0,302
2675,6.59,274,206,68,0.23551445155666284,0,434
2676,2.8,148,111,37,0.7929822357248377,0,189
2677,5.33,75,52,23,0.0933011783572536,0,112
2678,4.22,57,48,9,0.4374738227708409,0,98
2679,10.04,149,122,27,0.023063386997226987,1,382
2680,3.16,289,235,54,0.34680739931790383,0,321
2681,5.5,271,268,3,0.6989814026107545,0,519
2682,7.18,136,134,2,0.09010327971722831,0,211
2683,6.62,91,85,6,0.8883346267787601,1,225
2684,1.47,221,171,50,0.909499042940716,0,235
2685,4.61,63,45,18,0.1049903751251351,0,94
2686,3.42,127,112,15,0.9907324363757767,0,175
2687,5.71,51,47,4,0.2975295533954889,0,85
2688,7.66,168,122,46,0.08410167113160605,0,250
2689,4.4,86,80,6,0.005067114497262271,0,128
2690,4.26,118,87,31,0.4085228957638626,0,199
2691,5.58,215,197,18,0.6298099857061177,0,400
2692,1.72,286,238,48,0.33217924990331327,0,253
2693,5.28,90,71,19,0.8367173654746227,1,216
2694,7.43,111,86,25,0.7166062755650501,0,209
2695,5.69,295,235,60,0.3501615319680327,0,491
2696,1.09,109,93,16,0.7343096666086046,0,111
2697,2.43,174,144,30,0.9404877369692498,0,235
2698,5.78,160,120,40,0.09309599854301709,0,240
2699,6.35,63,58,5,0.3061039601576169,0,105
2700,10.56,297,210,87,0.4633259391166933,1,856
2701,5.63,280,258,22,0.4979901277547686,1,625
2702,7.52,266,225,41,0.5421956448860736,0,476
2703,4.87,133,101,32,0.30062690653864854,0,216
2704,5.88,179,169,10,0.6672596459823491,0,338
2705,5.18,280,204,76,0.6450845035298297,0,511
2706,1.86,119,108,11,0.5778215062716139,0,116
2707,7.74,194,138,56,0.11376172171087662,0,292
2708,4.11,172,136,36,0.4769678910959445,1,377
2709,2.78,138,111,27,0.3562268874893756,0,154
2710,10.32,298,222,76,0.4910384698381226,1,869
2711,5.33,77,55,22,0.921866435515026,0,153
2712,6.87,115,84,31,0.4805313431584083,0,199
2713,4.61,212,152,60,0.013980791839511841,0,306
2714,3.64,278,213,65,0.43883673808413093,0,317
2715,7.45,54,51,3,0.8206481800493821,0,107
2716,1.25,242,186,56,0.7800609232181682,0,247
2717,6.99,217,152,65,0.513390073528181,0,378
2718,5.08,253,189,64,0.2497690128593153,1,517
2719,6.94,233,166,67,0.4650886629145451,0,399
2720,1.97,213,190,23,0.5637022194181917,0,206
2721,8.22,94,77,17,0.9998714382741338,1,314
2722,7.22,200,149,51,0.6441780901693773,0,366
2723,4.31,96,95,1,0.6942649300626135,0,184
2724,6.23,80,64,16,0.49145414356805195,0,140
2725,6.63,188,138,50,0.35448955078252986,0,311
2726,9.63,59,43,16,0.812952983647206,1,187
2727,7.48,244,232,12,0.4949323243392362,0,436
2728,4.13,167,161,6,0.9946901299645251,0,349
2729,2.21,63,52,11,0.4571205742680441,0,73
2730,1.33,129,119,10,0.06800028364757738,0,105
2731,2.73,251,185,66,0.6825781370900827,0,310
2732,4.29,142,133,9,0.04664145092581107,1,279
2733,4.91,59,45,14,0.2505015968847033,0,94
2734,2.29,125,99,26,0.35373825277990334,0,139
2735,1.27,143,135,8,0.7394835856213277,0,147
2736,1.25,154,119,35,0.4942359264076128,0,143
2737,6.82,50,46,4,0.02864593131025661,0,75
2738,8.32,182,163,19,0.6168498512759222,1,557
2739,3.51,69,57,12,0.41143623742666235,0,79
2740,7.26,57,47,10,0.9218345099671071,0,115
2741,1.49,220,205,15,0.4995623111402354,0,209
2742,7.86,253,247,6,0.708975145939339,0,486
2743,5.31,50,36,14,0.21886849232954686,0,78
2744,2.28,106,96,10,0.7609735645316532,0,137
2745,5.75,113,99,14,0.7209553104836723,0,215
2746,9.87,167,138,29,0.9040817085413082,1,546
2747,4.01,261,210,51,0.033821641719199214,0,385
2748,7.03,77,66,11,0.44750069761745115,0,134
2749,2.06,170,143,27,0.6791554027396302,0,212
2750,2.95,156,113,43,0.09516390008021502,0,155
2751,3.84,214,179,35,0.4106040671489124,1,308
2752,4.9,224,205,19,0.9421466030661954,1,559
2753,2.67,278,213,65,0.43593449089112823,0,317
2754,11.26,253,231,22,0.9854047834806314,1,851
2755,1.55,214,150,64,0.05683906107981962,0,167
2756,6.85,98,92,6,0.7178297761408913,1,232
2757,4.73,290,215,75,0.5810162362482695,0,519
2758,7.29,169,156,13,0.5005396771321254,0,301
2759,7.98,93,92,1,0.9708474014850094,0,193
2760,9.78,105,78,27,0.12965040049112864,1,276
2761,7.8,205,145,60,0.8959989516809134,0,404
2762,6.51,160,146,14,0.6912404111366103,0,303
2763,7.74,256,253,3,0.2589960732996327,0,423
2764,5.95,183,181,2,0.9016691456322934,0,373
2765,1.56,157,128,29,0.42929491786101326,0,144
2766,6.62,300,273,27,0.8142273280730709,1,725
2767,5.53,238,234,4,0.38883651704739997,0,412
2768,6.16,197,155,42,0.850930827433241,1,475
2769,2.91,163,135,28,0.6366291184450487,0,200
2770,5.04,127,106,21,0.14104663358372715,0,197
2771,7.53,179,171,8,0.6496631634695276,0,336
2772,1.24,250,236,14,0.19134476270187262,0,214
2773,6.38,86,75,11,0.4119226278941627,0,148
2774,6.06,69,56,13,0.17029558425203373,0,108
2775,7.75,75,55,20,0.022016115667118585,0,109
2776,7.51,78,68,10,0.2118865394499575,0,125
2777,6.34,50,43,7,0.5363720237241257,0,90
2778,4.64,168,160,8,0.481560967777346,0,299
2779,2.43,84,80,4,0.5014970955360637,0,100
2780,4.82,247,206,41,0.2476868784466013,0,398
2781,6.36,278,248,30,0.6851612006141862,0,525
2782,7.27,294,218,76,0.7042632868203458,0,548
2783,6.53,108,93,15,0.35796782555966555,0,182
2784,2.37,118,117,1,0.8811700884741743,0,159
2785,5.2,210,153,57,0.6440232166355478,0,383
2786,3.33,290,232,58,0.7130392752586318,0,364
2787,1.06,228,207,21,0.2773399179389394,0,200
2788,2.4,255,193,62,0.0006116351555870425,0,246
2789,1.79,61,56,5,0.8653756121021096,0,65
2790,6.9,283,248,35,0.8224243845798085,0,556
2791,2.81,69,55,14,0.12319188804283021,0,70
2792,2.99,230,202,28,0.3741051349563065,0,260
2793,7.72,291,219,72,0.6613393083885826,0,536
2794,3.65,265,247,18,0.6521108572187282,0,331
2795,1.07,300,254,46,0.8603503348085565,0,317
2796,5.55,92,76,16,0.14026816163542855,1,184
2797,4.07,175,128,47,0.4299397477851188,1,376
2798,1.72,275,218,57,0.09722441792642478,0,222
2799,1.54,266,195,71,0.38959524843862814,0,237
2800,5.15,99,70,29,0.015107445587704382,0,143
2801,2.33,78,57,21,0.898273065110127,0,103
2802,3.53,234,187,47,0.5270439968286811,0,276
2803,7.03,88,66,22,0.8498022608023537,0,172
2804,3.97,272,213,59,0.05990470100336376,0,270
2805,7.41,233,180,53,0.22745811047292064,0,369
2806,7.48,288,287,1,0.2593799952211806,1,606
2807,3.79,220,159,61,0.38669149463878805,0,245
2808,9.75,227,186,41,0.8028663723975461,1,724
2809,3.66,200,164,36,0.38655787373149264,1,286
2810,1.63,221,208,13,0.204653529646327,0,190
2811,5.56,87,76,11,0.06499026033876842,0,131
2812,4.41,133,116,17,0.07949174835268746,0,202
2813,6.53,200,150,50,0.7600472059609774,0,380
2814,7.41,177,148,29,0.444802991036633,0,306
2815,3.72,175,172,3,0.7261811220000153,0,225
2816,5.17,94,94,0,0.6822871217636975,0,179
2817,4.5,101,71,30,0.1353624617602578,0,153
2818,7.87,129,117,12,0.1428879341922672,0,202
2819,6.82,227,160,67,0.7553420154341339,0,428
2820,7.38,283,272,11,0.7212682934854172,0,544
2821,2.78,173,158,15,0.37803076687431036,0,197
2822,6.41,168,130,38,0.07742226333284008,0,251
2823,2.86,57,57,0,0.0120980216984522,0,57
2824,2.46,291,250,41,0.28815694946174486,0,318
2825,7.61,134,113,21,0.009222273587226937,0,197
2826,3.17,178,177,1,0.2300726211037034,1,248
2827,7.76,296,262,34,0.41950074021133854,0,511
2828,2.04,57,45,12,0.1214157653119542,0,58
2829,6.74,206,173,33,0.10427775783154625,0,314
2830,5.48,145,108,37,0.8964374357187366,1,352
2831,3.45,151,124,27,0.5854700290228892,0,182
2832,2.52,54,52,2,0.9344556867627815,0,74
2833,5.1,288,286,2,0.3458261637856792,0,491
2834,3.44,135,100,35,0.6771449373291631,0,166
2835,5.6,224,164,60,0.2046916746217904,0,350
2836,1.11,83,70,13,0.6183403172799412,0,81
2837,3.58,242,169,73,0.1295857300099844,1,316
2838,1.7,104,100,4,0.002080639176285759,0,83
2839,3.93,168,124,44,0.931531801409579,0,224
2840,6.7,267,241,26,0.5548943761752093,0,484
2841,7.22,220,188,32,0.9269406627820395,0,445
2842,5.2,251,177,74,0.33383152370207203,1,523
2843,5.02,207,197,10,0.3277860691617568,0,349
2844,6.38,163,158,5,0.4006550017730317,0,283
2845,3.02,259,187,72,0.7060409839581683,0,321
2846,6.68,194,161,33,0.5658086341861742,1,437
2847,4.67,75,52,23,0.9253549070991179,0,149
2848,1.94,185,155,30,0.025440901132439353,0,146
2849,1.18,96,82,14,0.7081959379725364,0,97
2850,2.07,281,266,15,0.3303276893665543,0,316
2851,8.64,162,156,6,0.18023365181846118,1,443
2852,1.52,125,109,16,0.510395622520099,0,118
2853,2.33,268,227,41,0.505063784179996,0,316
2854,3.36,121,94,27,0.1370110286884284,0,124
2855,1.55,138,137,1,0.20189605613288986,0,119
2856,2.34,95,86,9,0.4081646649015549,0,109
2857,11.2,245,203,42,0.40881141239231533,1,705
2858,1.14,82,74,8,0.3175581396196847,0,73
2859,8.88,50,49,1,0.14854515150998093,1,136
2860,3.69,196,172,24,0.004373679100979522,0,193
2861,5.71,80,60,20,0.9702350624280206,0,162
2862,5.12,257,237,20,0.943499229703927,0,526
2863,2.56,191,149,42,0.4836503791761352,0,222
2864,10.62,102,73,29,0.9950517532750057,1,338
2865,7.43,97,82,15,0.6736543307822432,1,225
2866,6.76,118,86,32,0.06885753760754154,0,175
2867,3.84,154,154,0,0.11771819908262737,0,161
2868,7.89,139,128,11,0.9161108438696377,0,282
2869,9.93,239,169,70,0.6300522021496284,1,721
2870,11.69,269,234,35,0.8431836266573511,1,870
2871,4.6,243,231,12,0.8982696496338443,0,493
2872,4.32,291,216,75,0.4479420112823861,0,498
2873,6.29,241,230,11,0.04852595157669304,0,366
2874,7.16,247,232,15,0.18828034889732204,0,395
2875,7.75,112,108,4,0.0665719473024351,0,172
2876,3.27,122,115,7,0.18873984569850732,0,130
2877,6.59,210,163,47,0.4105329264558768,0,356
2878,2.47,218,175,43,0.11819681051498543,0,222
2879,7.91,138,118,20,0.16673324780534327,1,278
2880,2.26,225,206,19,0.4458217820716792,0,262
2881,3.43,62,56,6,0.34017095038848955,0,70
2882,7.52,122,99,23,0.467658124188041,0,212
2883,2.02,294,283,11,0.42917202775906205,0,343
2884,5.43,126,93,33,0.6444780259798835,0,230
2885,5.15,208,171,37,0.9371895488758545,0,421
2886,1.85,282,211,71,0.10786433844424248,0,227
2887,3.28,252,225,27,0.09926014930919491,0,258
2888,4.94,117,116,1,0.852806111090902,0,235
2889,2.31,147,109,38,0.5063967046524591,0,171
2890,6.6,174,135,39,0.7664050235684422,0,332
2891,7.81,151,107,44,0.21542190360728142,0,236
2892,2.5,287,261,26,0.8288625731675517,0,378
2893,2.31,181,172,9,0.9238466241926959,0,247
2894,4.18,151,117,34,0.6354830155464882,0,276
2895,6.23,68,55,13,0.10587902147380224,0,103
2896,5.53,247,232,15,0.8952948141563388,1,611
2897,1.14,275,223,52,0.7924877273700713,0,283
2898,4.79,131,120,11,0.7508777765144898,0,253
2899,7.7,190,184,6,0.03672818890591556,0,288
2900,3.74,282,209,73,0.7989625252569712,0,361
2901,3.94,72,50,22,0.137951010468357,0,73
2902,7.78,132,125,7,0.22238617619688839,0,214
2903,5.86,158,124,34,0.5771348348692575,0,284
2904,9.47,124,99,25,0.26498077291688305,1,341
2905,4.94,178,152,26,0.6613482063119197,0,332
2906,7.82,137,128,9,0.6080704476990816,0,253
2907,9.2,103,89,14,0.10814959801326263,1,273
2908,7.27,248,243,5,0.6560145795915063,0,468
2909,5.9,138,124,14,0.92395490982493,0,280
2910,6.15,262,213,49,0.16110990518583312,0,407
2911,3.03,192,158,34,0.5970620209428874,0,233
2912,3.12,114,92,22,0.3418653719366941,0,126
2913,6.48,125,94,31,0.45961167177360396,0,215
2914,3.08,299,299,0,0.2870001790789699,0,333
2915,4.94,248,226,22,0.35413063634769526,0,420
2916,5.24,192,135,57,0.02891182326655728,1,365
2917,6.72,198,154,44,0.9815517379172206,0,404
2918,1.77,196,173,23,0.6247999220727483,0,193
2919,10.47,109,89,20,0.5007055904938853,1,321
2920,5.22,142,123,19,0.3837153495003267,0,241
2921,2.31,266,241,25,0.5393745588240276,0,320
2922,4.79,210,176,34,0.38010599871580397,0,355
2923,2.98,98,96,2,0.3599079274936733,0,112
2924,3.26,273,251,22,0.4639465417220131,0,320
2925,3.46,290,224,66,0.2759830336711908,0,312
2926,3.57,84,60,24,0.18004989996678544,1,112
2927,11.87,221,169,52,0.5566058981802935,1,657
2928,3.28,151,147,4,0.8427654361503011,1,247
2929,8.96,267,202,65,0.1528281777258923,1,707
2930,3.6,60,57,3,0.03273434060421865,0,60
2931,5.52,148,104,44,0.24681174515403614,0,234
2932,6.21,249,177,72,0.9797206434538108,1,616
2933,5.72,159,131,28,0.8287580737433393,0,311
2934,9.56,255,216,39,0.5958660535285966,1,773
2935,5.83,123,119,4,0.9292489152431359,0,252
2936,1.8,243,175,68,0.44527911683724464,0,221
2937,5.6,223,175,48,0.9832806025751739,0,455
2938,5.52,58,55,3,0.29630204511928404,1,123
2939,1.2,52,44,8,0.24030574951593908,0,45
2940,3.9,134,129,5,0.638048201147011,0,167
